Number of Scenarios = 20, Investment Cost = 500000, Number of time units = 720, Instance Type = Randomly Generated Instances
Station No.  , 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 
87, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1770.000, 1315.000, 2064.000, 1797.000, 2019.000, 3232.000, 2839.000, 2822.000, 3954.000, 3356.000, 3322.000, 4966.000, 2839.000, 4895.000, 4552.000, 4269.000, 4450.000, 5263.000, 5302.000, 
88, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1770.000, 1315.000, 2064.000, 1799.000, 2019.000, 3244.000, 2839.000, 2822.000, 3954.000, 3356.000, 3322.000, 4966.000, 2839.000, 4895.000, 4552.000, 4269.000, 4450.000, 5263.000, 5302.000, 
89, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1770.000, 1316.000, 2065.000, 1801.000, 2020.000, 3248.000, 2839.000, 2822.000, 3955.000, 3357.000, 3324.000, 4966.000, 2840.000, 4897.000, 4552.000, 4270.000, 4450.000, 5264.000, 5303.000, 
90, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1772.000, 1316.000, 2065.000, 1801.000, 2020.000, 3258.000, 2839.000, 2822.000, 3956.000, 3358.000, 3324.000, 4968.000, 2840.000, 4897.000, 4552.000, 4271.000, 4450.000, 5264.000, 5303.000, 
91, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1772.000, 1316.000, 2065.000, 1801.000, 2023.000, 3345.000, 2839.000, 2822.000, 3956.000, 3358.000, 3324.000, 4971.000, 2840.000, 4897.000, 4552.000, 4271.000, 4450.000, 5264.000, 5303.000, 
92, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1772.000, 1317.000, 2065.000, 1801.000, 2023.000, 3345.000, 2839.000, 2822.000, 3956.000, 3358.000, 3327.000, 4971.000, 2840.000, 4897.000, 4552.000, 4272.000, 4450.000, 5264.000, 5303.000, 
93, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1772.000, 1317.000, 2065.000, 1801.000, 2023.000, 3345.000, 2839.000, 2822.000, 3956.000, 3358.000, 3327.000, 4971.000, 2840.000, 4897.000, 4552.000, 4272.000, 4450.000, 5264.000, 5303.000, 
94, 0.000, 41.000, 449.000, 624.000, 1057.000, 1208.000, 1619.000, 1772.000, 1317.000, 2065.000, 1801.000, 2023.000, 3345.000, 2839.000, 2822.000, 3956.000, 3358.000, 3327.000, 4971.000, 2840.000, 4897.000, 4552.000, 4272.000, 4450.000, 5265.000, 5303.000, 
95, 0.000, 41.000, 449.000, 624.000, 1057.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2024.000, 3346.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4897.000, 4552.000, 4273.000, 4450.000, 5266.000, 5303.000, 
96, 0.000, 41.000, 449.000, 624.000, 1057.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2024.000, 3357.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4898.000, 4552.000, 4273.000, 4451.000, 5266.000, 5304.000, 
97, 0.000, 41.000, 449.000, 624.000, 1057.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2024.000, 3379.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4900.000, 4554.000, 4273.000, 4455.000, 5266.000, 5309.000, 
98, 0.000, 41.000, 449.000, 624.000, 1057.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2024.000, 3385.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4900.000, 4556.000, 4273.000, 4456.000, 5266.000, 5312.000, 
99, 0.000, 41.000, 449.000, 624.000, 1057.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2024.000, 3424.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4900.000, 4557.000, 4273.000, 4456.000, 5266.000, 5313.000, 
100, 0.000, 41.000, 449.000, 624.000, 1057.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2024.000, 3425.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4900.000, 4557.000, 4273.000, 4457.000, 5266.000, 5313.000, 
101, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1619.000, 1773.000, 1318.000, 2065.000, 1802.000, 2025.000, 3429.000, 2839.000, 2822.000, 3957.000, 3359.000, 3329.000, 4972.000, 2840.000, 4901.000, 4558.000, 4273.000, 4458.000, 5266.000, 5314.000, 
102, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1619.000, 1774.000, 1318.000, 2065.000, 1803.000, 2026.000, 3451.000, 2839.000, 2822.000, 3965.000, 3360.000, 3331.000, 4972.000, 2840.000, 4903.000, 4558.000, 4273.000, 4462.000, 5266.000, 5318.000, 
103, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1619.000, 1774.000, 1318.000, 2065.000, 1804.000, 2035.000, 3470.000, 2839.000, 2822.000, 3969.000, 3360.000, 3331.000, 4972.000, 2840.000, 4908.000, 4558.000, 4273.000, 4462.000, 5266.000, 5322.000, 
104, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1619.000, 1774.000, 1318.000, 2065.000, 1807.000, 2035.000, 3507.000, 2839.000, 2822.000, 3969.000, 3361.000, 3334.000, 4973.000, 2840.000, 4908.000, 4558.000, 4273.000, 4462.000, 5266.000, 5324.000, 
105, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1619.000, 1774.000, 1318.000, 2065.000, 1807.000, 2035.000, 3530.000, 2839.000, 2822.000, 3969.000, 3361.000, 3334.000, 4974.000, 2840.000, 4908.000, 4558.000, 4273.000, 4462.000, 5266.000, 5324.000, 
106, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1619.000, 1774.000, 1318.000, 2065.000, 1807.000, 2035.000, 3534.000, 2839.000, 2822.000, 3970.000, 3361.000, 3335.000, 4974.000, 2840.000, 4908.000, 4558.000, 4273.000, 4462.000, 5266.000, 5324.000, 
107, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1620.000, 1775.000, 1318.000, 2065.000, 1808.000, 2036.000, 3535.000, 2839.000, 2822.000, 3971.000, 3362.000, 3336.000, 4975.000, 2840.000, 4909.000, 4559.000, 4274.000, 4463.000, 5266.000, 5325.000, 
108, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1620.000, 1775.000, 1322.000, 2065.000, 1808.000, 2036.000, 3583.000, 2839.000, 2822.000, 3971.000, 3362.000, 3336.000, 4977.000, 2840.000, 4909.000, 4559.000, 4277.000, 4463.000, 5266.000, 5325.000, 
109, 0.000, 41.000, 449.000, 624.000, 1058.000, 1210.000, 1620.000, 1775.000, 1322.000, 2066.000, 1808.000, 2036.000, 3623.000, 2839.000, 2822.000, 3972.000, 3362.000, 3336.000, 4978.000, 2840.000, 4909.000, 4559.000, 4278.000, 4463.000, 5267.000, 5325.000, 
110, 0.000, 41.000, 449.000, 624.000, 1058.000, 1211.000, 1620.000, 1775.000, 1323.000, 2066.000, 1808.000, 2036.000, 3625.000, 2839.000, 2822.000, 3972.000, 3362.000, 3336.000, 4980.000, 2840.000, 4909.000, 4559.000, 4278.000, 4463.000, 5267.000, 5325.000, 
111, 0.000, 41.000, 449.000, 624.000, 1058.000, 1211.000, 1620.000, 1775.000, 1323.000, 2066.000, 1808.000, 2036.000, 3633.000, 2839.000, 2822.000, 3972.000, 3362.000, 3336.000, 4980.000, 2840.000, 4909.000, 4559.000, 4278.000, 4463.000, 5267.000, 5325.000, 
112, 0.000, 41.000, 449.000, 624.000, 1058.000, 1211.000, 1620.000, 1775.000, 1323.000, 2066.000, 1808.000, 2036.000, 3633.000, 2839.000, 2822.000, 3972.000, 3362.000, 3336.000, 4980.000, 2840.000, 4909.000, 4559.000, 4278.000, 4463.000, 5267.000, 5325.000, 
113, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2067.000, 1809.000, 2037.000, 3641.000, 2839.000, 2822.000, 3973.000, 3362.000, 3337.000, 4981.000, 2841.000, 4909.000, 4559.000, 4279.000, 4464.000, 5271.000, 5325.000, 
114, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2067.000, 1809.000, 2037.000, 3678.000, 2839.000, 2822.000, 3973.000, 3362.000, 3337.000, 4981.000, 2842.000, 4909.000, 4563.000, 4279.000, 4464.000, 5271.000, 5325.000, 
115, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2067.000, 1809.000, 2037.000, 3741.000, 2839.000, 2822.000, 3973.000, 3362.000, 3337.000, 4981.000, 2842.000, 4909.000, 4563.000, 4279.000, 4464.000, 5274.000, 5325.000, 
116, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2067.000, 1809.000, 2037.000, 3755.000, 2839.000, 2822.000, 3973.000, 3362.000, 3337.000, 4981.000, 2842.000, 4909.000, 4564.000, 4279.000, 4464.000, 5275.000, 5325.000, 
117, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2067.000, 1809.000, 2037.000, 3761.000, 2839.000, 2822.000, 3973.000, 3362.000, 3337.000, 4981.000, 2842.000, 4909.000, 4564.000, 4279.000, 4464.000, 5275.000, 5325.000, 
118, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2067.000, 1809.000, 2037.000, 3761.000, 2839.000, 2822.000, 3973.000, 3362.000, 3337.000, 4981.000, 2842.000, 4909.000, 4564.000, 4279.000, 4464.000, 5275.000, 5325.000, 
119, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2068.000, 1809.000, 2037.000, 3767.000, 2839.000, 2822.000, 3973.000, 3363.000, 3338.000, 4981.000, 2843.000, 4909.000, 4565.000, 4280.000, 4464.000, 5276.000, 5325.000, 
120, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2068.000, 1809.000, 2037.000, 3841.000, 2839.000, 2822.000, 3973.000, 3363.000, 3341.000, 4981.000, 2843.000, 4909.000, 4567.000, 4280.000, 4465.000, 5276.000, 5327.000, 
121, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2068.000, 1809.000, 2038.000, 3846.000, 2839.000, 2822.000, 3973.000, 3363.000, 3342.000, 4981.000, 2843.000, 4909.000, 4567.000, 4280.000, 4471.000, 5276.000, 5330.000, 
122, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2068.000, 1809.000, 2042.000, 3856.000, 2839.000, 2822.000, 3973.000, 3363.000, 3342.000, 4981.000, 2843.000, 4909.000, 4567.000, 4280.000, 4474.000, 5276.000, 5330.000, 
123, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2068.000, 1809.000, 2042.000, 3856.000, 2839.000, 2822.000, 3973.000, 3363.000, 3342.000, 4981.000, 2843.000, 4909.000, 4567.000, 4280.000, 4475.000, 5276.000, 5330.000, 
124, 0.000, 41.000, 449.000, 624.000, 1058.000, 1212.000, 1620.000, 1776.000, 1324.000, 2068.000, 1809.000, 2044.000, 3856.000, 2839.000, 2822.000, 3973.000, 3363.000, 3342.000, 4981.000, 2843.000, 4909.000, 4567.000, 4280.000, 4475.000, 5276.000, 5330.000, 
125, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1777.000, 1325.000, 2068.000, 1809.000, 2045.000, 3857.000, 2839.000, 2822.000, 3973.000, 3363.000, 3343.000, 4982.000, 2843.000, 4909.000, 4568.000, 4280.000, 4477.000, 5277.000, 5331.000, 
126, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1777.000, 1326.000, 2068.000, 1812.000, 2045.000, 3923.000, 2839.000, 2822.000, 3978.000, 3363.000, 3343.000, 4982.000, 2844.000, 4915.000, 4568.000, 4280.000, 4477.000, 5277.000, 5345.000, 
127, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1777.000, 1328.000, 2068.000, 1813.000, 2047.000, 3927.000, 2839.000, 2822.000, 3978.000, 3363.000, 3343.000, 4983.000, 2846.000, 4915.000, 4568.000, 4280.000, 4477.000, 5277.000, 5346.000, 
128, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1777.000, 1328.000, 2068.000, 1814.000, 2049.000, 3951.000, 2839.000, 2822.000, 3978.000, 3363.000, 3343.000, 4983.000, 2848.000, 4915.000, 4568.000, 4280.000, 4477.000, 5277.000, 5346.000, 
129, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1777.000, 1328.000, 2068.000, 1814.000, 2049.000, 3973.000, 2839.000, 2822.000, 3978.000, 3363.000, 3343.000, 4983.000, 2848.000, 4915.000, 4568.000, 4280.000, 4477.000, 5277.000, 5346.000, 
130, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1777.000, 1328.000, 2068.000, 1814.000, 2049.000, 3973.000, 2839.000, 2822.000, 3978.000, 3363.000, 3343.000, 4983.000, 2848.000, 4915.000, 4568.000, 4280.000, 4477.000, 5277.000, 5348.000, 
131, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2069.000, 1815.000, 2051.000, 3985.000, 2839.000, 2822.000, 3979.000, 3363.000, 3343.000, 4984.000, 2849.000, 4917.000, 4568.000, 4280.000, 4477.000, 5278.000, 5351.000, 
132, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2069.000, 1815.000, 2051.000, 3986.000, 2839.000, 2822.000, 3979.000, 3363.000, 3343.000, 4984.000, 2849.000, 4917.000, 4568.000, 4280.000, 4477.000, 5282.000, 5351.000, 
133, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2069.000, 1815.000, 2051.000, 4019.000, 2839.000, 2822.000, 3979.000, 3365.000, 3343.000, 4984.000, 2849.000, 4917.000, 4568.000, 4280.000, 4477.000, 5283.000, 5351.000, 
134, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2069.000, 1815.000, 2051.000, 4052.000, 2839.000, 2822.000, 3979.000, 3366.000, 3343.000, 4984.000, 2849.000, 4917.000, 4568.000, 4280.000, 4477.000, 5283.000, 5351.000, 
135, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2069.000, 1815.000, 2051.000, 4065.000, 2839.000, 2822.000, 3979.000, 3369.000, 3343.000, 4984.000, 2849.000, 4919.000, 4568.000, 4280.000, 4477.000, 5283.000, 5351.000, 
136, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2069.000, 1815.000, 2051.000, 4066.000, 2839.000, 2822.000, 3979.000, 3370.000, 3343.000, 4984.000, 2849.000, 4919.000, 4568.000, 4280.000, 4477.000, 5283.000, 5351.000, 
137, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2070.000, 1815.000, 2051.000, 4068.000, 2839.000, 2822.000, 3979.000, 3371.000, 3344.000, 4984.000, 2850.000, 4920.000, 4568.000, 4280.000, 4477.000, 5284.000, 5352.000, 
138, 0.000, 41.000, 449.000, 624.000, 1058.000, 1213.000, 1620.000, 1778.000, 1329.000, 2070.000, 1815.000, 2053.000, 4177.000, 2839.000, 2822.000, 3980.000, 3371.000, 3344.000, 4984.000, 2850.000, 4921.000, 4568.000, 4280.000, 4477.000, 5284.000, 5352.000, 
139, 0.000, 41.000, 449.000, 624.000, 1058.000, 1214.000, 1620.000, 1778.000, 1332.000, 2070.000, 1815.000, 2053.000, 4195.000, 2839.000, 2822.000, 3980.000, 3371.000, 3344.000, 4984.000, 2850.000, 4921.000, 4568.000, 4280.000, 4477.000, 5284.000, 5352.000, 
140, 0.000, 41.000, 449.000, 624.000, 1058.000, 1214.000, 1620.000, 1778.000, 1332.000, 2070.000, 1815.000, 2053.000, 4195.000, 2839.000, 2822.000, 3980.000, 3371.000, 3344.000, 4984.000, 2850.000, 4921.000, 4568.000, 4280.000, 4477.000, 5284.000, 5352.000, 
141, 0.000, 41.000, 449.000, 624.000, 1058.000, 1214.000, 1620.000, 1778.000, 1333.000, 2070.000, 1815.000, 2053.000, 4195.000, 2839.000, 2822.000, 3980.000, 3371.000, 3344.000, 4984.000, 2850.000, 4921.000, 4568.000, 4280.000, 4477.000, 5284.000, 5352.000, 
142, 0.000, 41.000, 449.000, 624.000, 1058.000, 1214.000, 1620.000, 1778.000, 1334.000, 2070.000, 1815.000, 2053.000, 4195.000, 2839.000, 2822.000, 3980.000, 3371.000, 3344.000, 4984.000, 2850.000, 4921.000, 4568.000, 4280.000, 4477.000, 5284.000, 5352.000, 
143, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1778.000, 1335.000, 2070.000, 1815.000, 2054.000, 4196.000, 2839.000, 2822.000, 3981.000, 3372.000, 3344.000, 4985.000, 2850.000, 4922.000, 4569.000, 4280.000, 4477.000, 5284.000, 5352.000, 
144, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1778.000, 1335.000, 2070.000, 1818.000, 2055.000, 4261.000, 2839.000, 2822.000, 3983.000, 3381.000, 3345.000, 4985.000, 2850.000, 4927.000, 4569.000, 4280.000, 4477.000, 5284.000, 5356.000, 
145, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1780.000, 1335.000, 2070.000, 1818.000, 2057.000, 4332.000, 2839.000, 2822.000, 3983.000, 3381.000, 3345.000, 4986.000, 2850.000, 4930.000, 4570.000, 4280.000, 4477.000, 5284.000, 5358.000, 
146, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1780.000, 1335.000, 2070.000, 1821.000, 2058.000, 4332.000, 2839.000, 2822.000, 3990.000, 3381.000, 3345.000, 4986.000, 2850.000, 4932.000, 4572.000, 4280.000, 4477.000, 5284.000, 5360.000, 
147, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1780.000, 1335.000, 2070.000, 1821.000, 2059.000, 4332.000, 2839.000, 2822.000, 3990.000, 3381.000, 3345.000, 4991.000, 2850.000, 4932.000, 4572.000, 4280.000, 4477.000, 5284.000, 5361.000, 
148, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1780.000, 1335.000, 2070.000, 1822.000, 2060.000, 4333.000, 2839.000, 2822.000, 3990.000, 3381.000, 3345.000, 4991.000, 2850.000, 4932.000, 4572.000, 4280.000, 4477.000, 5284.000, 5361.000, 
149, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1825.000, 2063.000, 4334.000, 2839.000, 2822.000, 3991.000, 3382.000, 3346.000, 4992.000, 2851.000, 4933.000, 4573.000, 4280.000, 4477.000, 5284.000, 5362.000, 
150, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1828.000, 2063.000, 4353.000, 2839.000, 2822.000, 3991.000, 3382.000, 3349.000, 4992.000, 2851.000, 4935.000, 4573.000, 4280.000, 4477.000, 5284.000, 5364.000, 
151, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1828.000, 2063.000, 4364.000, 2839.000, 2822.000, 3991.000, 3382.000, 3349.000, 4992.000, 2851.000, 4935.000, 4573.000, 4280.000, 4477.000, 5285.000, 5370.000, 
152, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1828.000, 2063.000, 4369.000, 2839.000, 2822.000, 3991.000, 3382.000, 3355.000, 4992.000, 2851.000, 4938.000, 4573.000, 4280.000, 4477.000, 5285.000, 5370.000, 
153, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1828.000, 2063.000, 4385.000, 2839.000, 2822.000, 3991.000, 3382.000, 3355.000, 4992.000, 2851.000, 4938.000, 4573.000, 4280.000, 4477.000, 5285.000, 5370.000, 
154, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1828.000, 2063.000, 4399.000, 2839.000, 2822.000, 3992.000, 3382.000, 3357.000, 4992.000, 2851.000, 4938.000, 4573.000, 4280.000, 4477.000, 5285.000, 5371.000, 
155, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1781.000, 1336.000, 2071.000, 1829.000, 2063.000, 4454.000, 2839.000, 2822.000, 3993.000, 3382.000, 3358.000, 4993.000, 2851.000, 4939.000, 4574.000, 4280.000, 4477.000, 5286.000, 5372.000, 
156, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1784.000, 1336.000, 2072.000, 1829.000, 2063.000, 4570.000, 2839.000, 2822.000, 3997.000, 3382.000, 3358.000, 4993.000, 2851.000, 4939.000, 4574.000, 4283.000, 4477.000, 5286.000, 5372.000, 
157, 0.000, 41.000, 449.000, 624.000, 1058.000, 1215.000, 1620.000, 1784.000, 1336.000, 2073.000, 1829.000, 2063.000, 4570.000, 2839.000, 2822.000, 3998.000, 3382.000, 3358.000, 4993.000, 2851.000, 4939.000, 4574.000, 4284.000, 4477.000, 5286.000, 5372.000, 
158, 0.000, 41.000, 449.000, 624.000, 1058.000, 1216.000, 1620.000, 1784.000, 1336.000, 2073.000, 1829.000, 2063.000, 4573.000, 2839.000, 2822.000, 3998.000, 3382.000, 3358.000, 4993.000, 2851.000, 4939.000, 4574.000, 4292.000, 4477.000, 5286.000, 5372.000, 
159, 0.000, 41.000, 449.000, 624.000, 1058.000, 1216.000, 1620.000, 1784.000, 1336.000, 2073.000, 1829.000, 2063.000, 4573.000, 2839.000, 2822.000, 3998.000, 3382.000, 3358.000, 4993.000, 2851.000, 4939.000, 4574.000, 4293.000, 4477.000, 5286.000, 5372.000, 
160, 0.000, 41.000, 449.000, 624.000, 1058.000, 1216.000, 1620.000, 1784.000, 1336.000, 2073.000, 1829.000, 2063.000, 4573.000, 2839.000, 2822.000, 3998.000, 3382.000, 3358.000, 4993.000, 2851.000, 4939.000, 4574.000, 4293.000, 4477.000, 5286.000, 5372.000, 
161, 0.000, 41.000, 449.000, 624.000, 1058.000, 1217.000, 1620.000, 1785.000, 1336.000, 2075.000, 1829.000, 2063.000, 4574.000, 2839.000, 2822.000, 3999.000, 3382.000, 3359.000, 4993.000, 2851.000, 4940.000, 4574.000, 4294.000, 4477.000, 5286.000, 5372.000, 
162, 0.000, 41.000, 449.000, 624.000, 1058.000, 1217.000, 1620.000, 1785.000, 1337.000, 2075.000, 1831.000, 2069.000, 4628.000, 2839.000, 2822.000, 4000.000, 3384.000, 3359.000, 4993.000, 2851.000, 4948.000, 4574.000, 4295.000, 4477.000, 5286.000, 5372.000, 
163, 0.000, 41.000, 449.000, 624.000, 1058.000, 1217.000, 1620.000, 1785.000, 1337.000, 2075.000, 1836.000, 2069.000, 4667.000, 2839.000, 2822.000, 4000.000, 3384.000, 3363.000, 4993.000, 2851.000, 4948.000, 4574.000, 4295.000, 4477.000, 5286.000, 5372.000, 
164, 0.000, 41.000, 449.000, 624.000, 1058.000, 1217.000, 1620.000, 1785.000, 1338.000, 2075.000, 1836.000, 2070.000, 4710.000, 2839.000, 2822.000, 4000.000, 3384.000, 3363.000, 4993.000, 2851.000, 4948.000, 4577.000, 4295.000, 4477.000, 5286.000, 5372.000, 
165, 0.000, 41.000, 449.000, 624.000, 1058.000, 1217.000, 1620.000, 1785.000, 1338.000, 2075.000, 1836.000, 2070.000, 4710.000, 2839.000, 2822.000, 4000.000, 3384.000, 3366.000, 4993.000, 2851.000, 4950.000, 4577.000, 4295.000, 4477.000, 5286.000, 5372.000, 
166, 0.000, 41.000, 449.000, 624.000, 1058.000, 1217.000, 1620.000, 1785.000, 1339.000, 2075.000, 1836.000, 2070.000, 4711.000, 2839.000, 2822.000, 4000.000, 3384.000, 3366.000, 4993.000, 2851.000, 4950.000, 4577.000, 4295.000, 4477.000, 5286.000, 5372.000, 
167, 0.000, 41.000, 449.000, 624.000, 1058.000, 1218.000, 1620.000, 1785.000, 1340.000, 2075.000, 1837.000, 2071.000, 4714.000, 2839.000, 2822.000, 4001.000, 3385.000, 3367.000, 4994.000, 2851.000, 4951.000, 4578.000, 4296.000, 4477.000, 5286.000, 5372.000, 
168, 0.000, 41.000, 449.000, 624.000, 1058.000, 1218.000, 1620.000, 1785.000, 1340.000, 2075.000, 1837.000, 2080.000, 4779.000, 2839.000, 2822.000, 4001.000, 3387.000, 3367.000, 4994.000, 2851.000, 4952.000, 4579.000, 4296.000, 4481.000, 5286.000, 5372.000, 
169, 0.000, 41.000, 449.000, 624.000, 1058.000, 1218.000, 1620.000, 1785.000, 1340.000, 2075.000, 1837.000, 2082.000, 4805.000, 2839.000, 2822.000, 4001.000, 3388.000, 3368.000, 4995.000, 2851.000, 4952.000, 4581.000, 4296.000, 4487.000, 5286.000, 5372.000, 
170, 0.000, 41.000, 449.000, 624.000, 1058.000, 1218.000, 1620.000, 1785.000, 1340.000, 2075.000, 1837.000, 2083.000, 4847.000, 2839.000, 2822.000, 4001.000, 3389.000, 3368.000, 4997.000, 2851.000, 4952.000, 4581.000, 4296.000, 4496.000, 5286.000, 5372.000, 
171, 0.000, 41.000, 449.000, 624.000, 1058.000, 1218.000, 1620.000, 1785.000, 1340.000, 2075.000, 1837.000, 2085.000, 4850.000, 2839.000, 2822.000, 4001.000, 3389.000, 3368.000, 4998.000, 2851.000, 4952.000, 4581.000, 4296.000, 4500.000, 5286.000, 5372.000, 
172, 0.000, 41.000, 449.000, 624.000, 1058.000, 1218.000, 1620.000, 1785.000, 1340.000, 2075.000, 1837.000, 2085.000, 4851.000, 2839.000, 2822.000, 4001.000, 3389.000, 3368.000, 5001.000, 2851.000, 4952.000, 4581.000, 4296.000, 4501.000, 5286.000, 5372.000, 
